movie_title,movie_imdb_link,color,genre_4,duration,gross,genre_1,genre_2,genre_3,num_voted_users,facenumber_in_poster,language,country,content_rating,title_year,imdb_score
Sands of Iwo Jima ,http://www.imdb.com/title/tt0041841/?ref_=fn_tt_tt_1, Black and White,War,109.0,,Action,Drama,Romance,7346,0,English,USA,Approved,1949.0,7.2
The Change-Up ,http://www.imdb.com/title/tt1488555/?ref_=fn_tt_tt_1,Color,,118.0,,Comedy,Fantasy,,136680,2,English,USA,R,2011.0,6.4
Lord of War ,http://www.imdb.com/title/tt0399295/?ref_=fn_tt_tt_1,Color,,122.0,,Crime,Drama,Thriller,248123,2,English,USA,R,2005.0,7.6
Raising Victor Vargas ,http://www.imdb.com/title/tt0316188/?ref_=fn_tt_tt_1,Color,,88.0,2073984.0,Drama,Romance,,4743,1,English,France,R,2002.0,7.2
In the Bedroom ,http://www.imdb.com/title/tt0247425/?ref_=fn_tt_tt_1,Color,,138.0,35918429.0,Crime,Drama,,32415,1,English,USA,R,2001.0,7.5
Who Killed the Electric Car? ,http://www.imdb.com/title/tt0489037/?ref_=fn_tt_tt_1,Color,,92.0,1677838.0,Documentary,,,11283,0,English,USA,PG,2006.0,7.7
A Time to Kill ,http://www.imdb.com/title/tt0117913/?ref_=fn_tt_tt_1,Color,,149.0,,Crime,Drama,Thriller,99558,3,English,USA,R,1996.0,7.4
The Animal ,http://www.imdb.com/title/tt0255798/?ref_=fn_tt_tt_1,Color,,84.0,,Comedy,Sci-Fi,,47383,1,English,USA,PG-13,2001.0,4.8
Two Girls and a Guy ,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1,Color,,84.0,,Comedy,Drama,,5933,3,English,USA,R,1997.0,5.6
[Rec] ,http://www.imdb.com/title/tt1038988/?ref_=fn_tt_tt_1,Color,,78.0,,Horror,,,131462,0,Spanish,Spain,R,2007.0,7.5
Everest ,http://www.imdb.com/title/tt2719848/?ref_=fn_tt_tt_1,Color,History,121.0,,Adventure,Biography,Drama,134625,0,English,UK,PG-13,2015.0,7.1
Black Swan ,http://www.imdb.com/title/tt0947798/?ref_=fn_tt_tt_1,Color,,108.0,,Drama,Thriller,,551363,1,English,USA,R,2010.0,8.0
Atonement ,http://www.imdb.com/title/tt0783233/?ref_=fn_tt_tt_1,Color,War,123.0,,Drama,Mystery,Romance,192930,1,English,UK,R,2007.0,7.8
Shanghai Calling ,http://www.imdb.com/title/tt2070597/?ref_=fn_tt_tt_1,Color,,100.0,,Comedy,Drama,Romance,1255,5,English,USA,PG-13,2012.0,6.3
Running with Scissors ,http://www.imdb.com/title/tt0439289/?ref_=fn_tt_tt_1,Color,,122.0,6754898.0,Comedy,Drama,,20000,0,English,USA,R,2006.0,6.2
Godsend ,http://www.imdb.com/title/tt0335121/?ref_=fn_tt_tt_1,Color,Thriller,102.0,14334645.0,Drama,Horror,Sci-Fi,22449,1,English,USA,PG-13,2004.0,4.8
The Good Guy ,http://www.imdb.com/title/tt1247662/?ref_=fn_tt_tt_1,Color,,90.0,,Comedy,Romance,,7759,2,English,USA,R,2009.0,5.9
Lords of London ,http://www.imdb.com/title/tt1800337/?ref_=fn_tt_tt_1,Color,,90.0,,Crime,Mystery,Thriller,610,1,English,UK,R,2014.0,3.1
Alvin and the Chipmunks ,http://www.imdb.com/title/tt0952640/?ref_=fn_tt_tt_1,Color,Fantasy,92.0,,Animation,Comedy,Family,57276,0,English,USA,PG,2007.0,5.2
Bernie ,http://www.imdb.com/title/tt1704573/?ref_=fn_tt_tt_1,Color,,99.0,9203192.0,Comedy,Crime,Drama,45396,1,English,USA,PG-13,2011.0,6.8
Walter ,http://www.imdb.com/title/tt2016335/?ref_=fn_tt_tt_1,Color,,94.0,,Comedy,Drama,,1432,2,English,USA,,2015.0,5.3
Mystic River ,http://www.imdb.com/title/tt0327056/?ref_=fn_tt_tt_1,Color,Thriller,138.0,90135191.0,Crime,Drama,Mystery,338415,0,English,USA,R,2003.0,8.0
Unforgiven ,http://www.imdb.com/title/tt0105695/?ref_=fn_tt_tt_1,Color,,131.0,,Drama,Western,,277505,1,English,USA,R,1992.0,8.3
How She Move ,http://www.imdb.com/title/tt0770810/?ref_=fn_tt_tt_1,Color,,94.0,,Drama,,,4600,0,English,Canada,PG-13,2007.0,3.3
Take Me Home Tonight ,http://www.imdb.com/title/tt0810922/?ref_=fn_tt_tt_1,Color,,97.0,6923891.0,Comedy,Drama,Romance,43867,4,English,USA,R,2011.0,6.3
Spice World ,http://www.imdb.com/title/tt0120185/?ref_=fn_tt_tt_1,Color,,93.0,29247405.0,Comedy,Family,Music,28377,1,English,UK,PG,1997.0,3.3
"You, Me and Dupree ",http://www.imdb.com/title/tt0463034/?ref_=fn_tt_tt_1,Color,,110.0,,Comedy,Romance,,68417,1,English,USA,PG-13,2006.0,5.6
A Nightmare on Elm Street 5: The Dream Child ,http://www.imdb.com/title/tt0097981/?ref_=fn_tt_tt_1, Black and White,Thriller,89.0,22168359.0,Fantasy,Horror,Romance,29659,0,English,USA,X,1989.0,5.1
"Dude, Where's My Dog?! ",http://www.imdb.com/title/tt3109200/?ref_=fn_tt_tt_1,Color,,82.0,,Family,,,73,0,English,USA,PG,2014.0,3.2
The Rock ,http://www.imdb.com/title/tt0117500/?ref_=fn_tt_tt_1,Color,,136.0,,Action,Adventure,Thriller,259492,1,English,USA,R,1996.0,7.4
Michael Collins ,http://www.imdb.com/title/tt0117039/?ref_=fn_tt_tt_1, Black and White,War,133.0,11030963.0,Biography,Drama,Thriller,24145,2,English,UK,R,1996.0,7.1
The Brain That Wouldn't Die ,http://www.imdb.com/title/tt0052646/?ref_=fn_tt_tt_1, Black and White,,70.0,,Horror,Sci-Fi,,4752,1,English,USA,Approved,1962.0,4.1
Headhunters ,http://www.imdb.com/title/tt1614989/?ref_=fn_tt_tt_1,Color,,100.0,1196752.0,Crime,Drama,Thriller,79353,3,Norwegian,Norway,R,2011.0,7.6
Tusk ,http://www.imdb.com/title/tt3099498/?ref_=fn_tt_tt_1,Color,,102.0,1821983.0,Comedy,Drama,Horror,31089,0,English,USA,R,2014.0,5.4
Sweet Sweetback's Baadasssss Song ,http://www.imdb.com/title/tt0067810/?ref_=fn_tt_tt_1,Color,,97.0,,Crime,Drama,Thriller,3340,1,English,USA,R,1971.0,5.5
Æon Flux ,http://www.imdb.com/title/tt0402022/?ref_=fn_tt_tt_1,Color,,93.0,,Action,Sci-Fi,,110614,0,English,USA,PG-13,2005.0,5.5
Sin City: A Dame to Kill For ,http://www.imdb.com/title/tt0458481/?ref_=fn_tt_tt_1, Black and White,,102.0,,Action,Crime,Thriller,111102,3,English,USA,R,2014.0,6.5
An American Haunting ,http://www.imdb.com/title/tt0429573/?ref_=fn_tt_tt_1,Color,,91.0,16298046.0,Horror,Mystery,Thriller,22207,0,English,UK,PG-13,2005.0,5.0
Guess Who ,http://www.imdb.com/title/tt0372237/?ref_=fn_tt_tt_1,Color,,105.0,67962333.0,Comedy,Romance,,33887,2,English,USA,PG-13,2005.0,5.9
R.I.P.D. ,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,Color,,96.0,33592415.0,Action,Comedy,Fantasy,91640,2,English,USA,PG-13,2013.0,5.6
Barbarella ,http://www.imdb.com/title/tt0062711/?ref_=fn_tt_tt_1,Color,Sci-Fi,98.0,,Adventure,Comedy,Fantasy,24436,2,English,France,PG,1968.0,5.9
Forsaken ,http://www.imdb.com/title/tt2271563/?ref_=fn_tt_tt_1,Color,,90.0,,Drama,Western,,4693,1,English,Canada,R,2015.0,6.3
Gods and Monsters ,http://www.imdb.com/title/tt0120684/?ref_=fn_tt_tt_1, Black and White,,105.0,,Biography,Drama,,24977,2,English,USA,R,1998.0,7.5
John Carter ,http://www.imdb.com/title/tt0401729/?ref_=fn_tt_tt_1,Color,,132.0,73058679.0,Action,Adventure,Sci-Fi,212204,1,English,USA,PG-13,2012.0,6.6
K-PAX ,http://www.imdb.com/title/tt0272152/?ref_=fn_tt_tt_1,Color,,120.0,,Drama,Mystery,Sci-Fi,148490,1,English,USA,PG-13,2001.0,7.4
The Iron Giant ,http://www.imdb.com/title/tt0129167/?ref_=fn_tt_tt_1,Color,Comedy,90.0,,Action,Adventure,Animation,128455,1,English,USA,PG,1999.0,8.0
The Whole Ten Yards ,http://www.imdb.com/title/tt0327247/?ref_=fn_tt_tt_1,Color,,98.0,,Comedy,Crime,Thriller,45775,5,English,USA,PG-13,2004.0,5.5
All Hat ,http://www.imdb.com/title/tt0903131/?ref_=fn_tt_tt_1,Color,,89.0,,Western,,,436,2,English,Canada,R,2007.0,5.3
The Horse Boy ,http://www.imdb.com/title/tt1333668/?ref_=fn_tt_tt_1,Color,,93.0,,Documentary,,,586,0,English,USA,Unrated,2009.0,7.4
Anna and the King ,http://www.imdb.com/title/tt0166485/?ref_=fn_tt_tt_1,Color,,148.0,,Drama,History,Romance,31080,2,English,USA,PG-13,1999.0,6.7
Sorcerer ,http://www.imdb.com/title/tt0076740/?ref_=fn_tt_tt_1,Color,,92.0,,Adventure,Drama,Thriller,9513,0,English,USA,PG,1977.0,7.7
High Heels and Low Lifes ,http://www.imdb.com/title/tt0253126/?ref_=fn_tt_tt_1,Color,,86.0,,Action,Comedy,Drama,3080,2,English,UK,R,2001.0,6.2
Cheaper by the Dozen 2 ,http://www.imdb.com/title/tt0452598/?ref_=fn_tt_tt_1,Color,,94.0,82569532.0,Adventure,Comedy,Family,42737,6,English,USA,PG,2005.0,5.4
Winter in Wartime ,http://www.imdb.com/title/tt0795441/?ref_=fn_tt_tt_1,Color,,103.0,,Drama,History,War,9230,1,Dutch,Netherlands,R,2008.0,7.1
A Farewell to Arms ,http://www.imdb.com/title/tt0022879/?ref_=fn_tt_tt_1, Black and White,,79.0,,Drama,Romance,War,3519,1,English,USA,Unrated,1932.0,6.6
Viy ,http://www.imdb.com/title/tt1224378/?ref_=fn_tt_tt_1,Color,Thriller,107.0,,Adventure,Fantasy,Mystery,3170,1,Russian,Russia,,2014.0,5.4
Song One ,http://www.imdb.com/title/tt2182972/?ref_=fn_tt_tt_1,Color,,86.0,20200.0,Drama,Music,,6797,1,English,USA,PG-13,2014.0,5.8
Dressed to Kill ,http://www.imdb.com/title/tt0080661/?ref_=fn_tt_tt_1,Color,,104.0,,Mystery,Romance,Thriller,23986,0,English,USA,X,1980.0,7.1
Sabotage ,http://www.imdb.com/title/tt1742334/?ref_=fn_tt_tt_1,Color,Thriller,109.0,,Action,Crime,Drama,47502,3,English,USA,R,2014.0,5.7
Valiant ,http://www.imdb.com/title/tt0361089/?ref_=fn_tt_tt_1,Color,Family,76.0,,Adventure,Animation,Comedy,15788,0,English,UK,G,2005.0,5.6
2 Guns ,http://www.imdb.com/title/tt1272878/?ref_=fn_tt_tt_1,Color,Drama,109.0,75573300.0,Action,Comedy,Crime,156898,1,English,USA,R,2013.0,6.7
Rocky Balboa ,http://www.imdb.com/title/tt0479143/?ref_=fn_tt_tt_1,Color,,139.0,,Drama,Sport,,162130,0,English,USA,PG,2006.0,7.2
The Broadway Melody ,http://www.imdb.com/title/tt0019729/?ref_=fn_tt_tt_1, Black and White,,100.0,2808000.0,Musical,Romance,,4546,8,English,USA,Passed,1929.0,6.3
Arlington Road ,http://www.imdb.com/title/tt0137363/?ref_=fn_tt_tt_1,Color,,117.0,,Crime,Drama,Thriller,69980,1,English,USA,R,1999.0,7.2
Bad Teacher ,http://www.imdb.com/title/tt1284575/?ref_=fn_tt_tt_1,Color,,97.0,,Comedy,,,160418,0,English,USA,R,2011.0,5.7
Enough ,http://www.imdb.com/title/tt0278435/?ref_=fn_tt_tt_1,Color,,115.0,,Crime,Drama,Thriller,30667,1,English,USA,PG-13,2002.0,5.6
From Russia with Love ,http://www.imdb.com/title/tt0057076/?ref_=fn_tt_tt_1,Color,,115.0,,Action,Adventure,Thriller,89403,0,English,UK,Approved,1963.0,7.5
The 13th Warrior ,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,Color,,102.0,,Action,Adventure,History,101411,1,English,USA,R,1999.0,6.6
An American Girl Holiday ,http://www.imdb.com/title/tt0412366/?ref_=fn_tt_tt_1,Color,,86.0,,Drama,Family,,1338,1,English,USA,,2004.0,7.2
Waiting... ,http://www.imdb.com/title/tt0348333/?ref_=fn_tt_tt_1,Color,,94.0,,Comedy,,,76467,3,English,USA,R,2005.0,6.8
Silent House ,http://www.imdb.com/title/tt1767382/?ref_=fn_tt_tt_1,Color,Thriller,86.0,,Drama,Horror,Mystery,18566,0,English,France,R,2011.0,5.3
Absolute Power ,http://www.imdb.com/title/tt0118548/?ref_=fn_tt_tt_1,Color,Thriller,121.0,,Action,Crime,Drama,39529,0,English,USA,R,1997.0,6.7
I Dreamed of Africa ,http://www.imdb.com/title/tt0167203/?ref_=fn_tt_tt_1,Color,,114.0,,Adventure,Drama,Romance,3740,1,English,USA,PG-13,2000.0,5.6
The Simpsons Movie ,http://www.imdb.com/title/tt0462538/?ref_=fn_tt_tt_1,Color,,87.0,183132370.0,Adventure,Animation,Comedy,259083,0,English,USA,PG-13,2007.0,7.4
Holy Motors ,http://www.imdb.com/title/tt2076220/?ref_=fn_tt_tt_1,Color,,115.0,,Drama,Fantasy,,29440,0,French,France,Not Rated,2012.0,7.1
The Blue Room ,http://www.imdb.com/title/tt3230082/?ref_=fn_tt_tt_1,Color,,76.0,231186.0,Crime,Romance,Thriller,2082,0,French,France,R,2014.0,6.3
The Veil ,http://www.imdb.com/title/tt3533916/?ref_=fn_tt_tt_1,Color,,93.0,,Horror,,,4146,2,English,USA,R,2016.0,4.7
Bleeding Hearts ,http://www.imdb.com/title/tt2622294/?ref_=fn_tt_tt_1,Color,,100.0,,Horror,,,71,1,English,USA,,2015.0,4.2
Mission: Impossible ,http://www.imdb.com/title/tt0117060/?ref_=fn_tt_tt_1,Color,,110.0,180965237.0,Action,Adventure,Thriller,300542,0,English,USA,PG-13,1996.0,7.1
Fool's Gold ,http://www.imdb.com/title/tt0770752/?ref_=fn_tt_tt_1,Color,Romance,112.0,,Action,Adventure,Comedy,59352,0,English,USA,PG-13,2008.0,5.6
Limbo ,http://www.imdb.com/title/tt0164085/?ref_=fn_tt_tt_1,Color,,126.0,,Adventure,Drama,Thriller,5158,0,English,USA,R,1999.0,7.1
The Notebook ,http://www.imdb.com/title/tt0332280/?ref_=fn_tt_tt_1,Color,,123.0,64286.0,Drama,Romance,,396396,0,English,USA,PG-13,2004.0,7.9
Starsuckers ,http://www.imdb.com/title/tt1510934/?ref_=fn_tt_tt_1,Color,,103.0,,Documentary,,,474,0,English,UK,,2009.0,7.4
Transformers: Revenge of the Fallen ,http://www.imdb.com/title/tt1055369/?ref_=fn_tt_tt_1,Color,,150.0,402076689.0,Action,Adventure,Sci-Fi,323207,0,English,USA,PG-13,2009.0,6.0
House at the End of the Drive ,http://www.imdb.com/title/tt0464054/?ref_=fn_tt_tt_1,Color,,91.0,,Horror,Thriller,,330,0,English,USA,R,2014.0,6.9
What to Expect When You're Expecting ,http://www.imdb.com/title/tt1586265/?ref_=fn_tt_tt_1,Color,,110.0,,Comedy,Drama,Romance,57266,12,English,USA,PG-13,2012.0,5.7
Legend ,http://www.imdb.com/title/tt3569230/?ref_=fn_tt_tt_1,Color,History,132.0,,Biography,Crime,Drama,87682,2,English,UK,R,2015.0,7.0
The Merchant of Venice ,http://www.imdb.com/title/tt0379889/?ref_=fn_tt_tt_1,Color,,131.0,3752725.0,Drama,Romance,,29715,3,English,USA,R,2004.0,7.1
Love Letters ,http://www.imdb.com/title/tt0085871/?ref_=fn_tt_tt_1,Color,,88.0,,Drama,Romance,,487,1,English,USA,R,1983.0,6.1
Saw V ,http://www.imdb.com/title/tt1132626/?ref_=fn_tt_tt_1,Color,,95.0,,Horror,Mystery,,88529,0,English,USA,R,2008.0,5.8
The Nutcracker ,http://www.imdb.com/title/tt0107719/?ref_=fn_tt_tt_1,Color,,92.0,2119994.0,Family,Fantasy,Music,1153,0,English,USA,G,1993.0,5.7
Blackthorn ,http://www.imdb.com/title/tt1629705/?ref_=fn_tt_tt_1,Color,,102.0,,Action,Adventure,Western,7390,0,English,Spain,R,2011.0,6.6
Here on Earth ,http://www.imdb.com/title/tt0195778/?ref_=fn_tt_tt_1,Color,,96.0,10494147.0,Drama,Romance,,7403,1,English,USA,PG-13,2000.0,5.1
Tangled ,http://www.imdb.com/title/tt0398286/?ref_=fn_tt_tt_1,Color,Family,100.0,200807262.0,Adventure,Animation,Comedy,294810,1,English,USA,PG,2010.0,7.8
London ,http://www.imdb.com/title/tt0449061/?ref_=fn_tt_tt_1,Color,,92.0,,Drama,Romance,,19336,2,English,UK,R,2005.0,6.6
We Have Your Husband ,http://www.imdb.com/title/tt2063015/?ref_=fn_tt_tt_1,Color,,87.0,,Crime,Drama,Thriller,216,1,English,USA,TV-PG,2011.0,5.5
The Importance of Being Earnest ,http://www.imdb.com/title/tt0278500/?ref_=fn_tt_tt_1,Color,,97.0,,Comedy,Drama,Romance,18966,5,English,UK,PG,2002.0,6.9
You Can't Take It with You ,http://www.imdb.com/title/tt0030993/?ref_=fn_tt_tt_1, Black and White,,126.0,,Comedy,Drama,Romance,17799,10,English,USA,Approved,1938.0,8.0
Alien: Resurrection ,http://www.imdb.com/title/tt0118583/?ref_=fn_tt_tt_1,Color,,116.0,,Action,Horror,Sci-Fi,170179,0,English,USA,R,1997.0,6.3
Open Road ,http://www.imdb.com/title/tt1922679/?ref_=fn_tt_tt_1,Color,,85.0,,Action,Drama,Thriller,1370,3,English,Brazil,,2013.0,5.5
Sharknado ,http://www.imdb.com/title/tt2724064/?ref_=fn_tt_tt_1,Color,,97.0,,Horror,,,34532,0,English,USA,TV-14,2013.0,3.3
Where the Heart Is ,http://www.imdb.com/title/tt0198021/?ref_=fn_tt_tt_1,Color,,120.0,,Comedy,Drama,Romance,27044,2,English,USA,PG-13,2000.0,6.8
Fetching Cody ,http://www.imdb.com/title/tt0475271/?ref_=fn_tt_tt_1,Color,,87.0,,Drama,Fantasy,Romance,1232,2,English,Canada,,2005.0,6.8
"Bright Lights, Big City ",http://www.imdb.com/title/tt0094799/?ref_=fn_tt_tt_1,Color,,107.0,,Drama,,,5817,0,English,USA,R,1988.0,5.6
Road to Perdition ,http://www.imdb.com/title/tt0257044/?ref_=fn_tt_tt_1,Color,,117.0,,Crime,Drama,Thriller,200359,0,English,USA,R,2002.0,7.7
Hot Tub Time Machine 2 ,http://www.imdb.com/title/tt2637294/?ref_=fn_tt_tt_1,Color,,99.0,,Comedy,Sci-Fi,,28159,4,English,USA,R,2015.0,5.1
Sexy Beast ,http://www.imdb.com/title/tt0203119/?ref_=fn_tt_tt_1,Color,,89.0,6940281.0,Crime,Thriller,,43135,6,English,UK,R,2000.0,7.3
Close Range ,http://www.imdb.com/title/tt3511596/?ref_=fn_tt_tt_1,Color,,80.0,,Action,Crime,,2425,1,English,USA,,2015.0,4.9
Kiss Kiss Bang Bang ,http://www.imdb.com/title/tt0373469/?ref_=fn_tt_tt_1,Color,,103.0,,Comedy,Crime,Mystery,175962,2,English,USA,R,2005.0,7.6
Crossover ,http://www.imdb.com/title/tt0473024/?ref_=fn_tt_tt_1,Color,,95.0,,Action,Sport,,8707,6,English,USA,PG-13,2006.0,2.1
When the Lights Went Out ,http://www.imdb.com/title/tt1743993/?ref_=fn_tt_tt_1,Color,,86.0,,Horror,,,3813,0,English,UK,,2012.0,5.4
I Spy ,http://www.imdb.com/title/tt0297181/?ref_=fn_tt_tt_1,Color,Thriller,97.0,,Action,Adventure,Comedy,41663,1,English,USA,PG-13,2002.0,5.4
Scream 3 ,http://www.imdb.com/title/tt0134084/?ref_=fn_tt_tt_1,Color,,116.0,,Horror,Mystery,,98535,4,English,USA,R,2000.0,5.5
The Hobbit: The Battle of the Five Armies ,http://www.imdb.com/title/tt2310332/?ref_=fn_tt_tt_1,Color,,164.0,,Adventure,Fantasy,,354228,0,English,New Zealand,PG-13,2014.0,7.5
The Canyons ,http://www.imdb.com/title/tt2292959/?ref_=fn_tt_tt_1,Color,,99.0,,Drama,Thriller,,8511,0,English,USA,R,2013.0,3.9
In Dreams ,http://www.imdb.com/title/tt0120710/?ref_=fn_tt_tt_1,Color,,100.0,,Drama,Fantasy,Thriller,11003,0,English,USA,R,1999.0,5.5
Fight Valley ,http://www.imdb.com/title/tt4280822/?ref_=fn_tt_tt_1,Color,,90.0,,Action,Drama,,60,4,English,USA,,2016.0,5.0
The Curse of the Jade Scorpion ,http://www.imdb.com/title/tt0256524/?ref_=fn_tt_tt_1,Color,Romance,103.0,,Comedy,Crime,Mystery,31798,0,English,USA,PG-13,2001.0,6.8
Chernobyl Diaries ,http://www.imdb.com/title/tt1991245/?ref_=fn_tt_tt_1,Color,Thriller,86.0,,Horror,Mystery,Sci-Fi,52642,0,English,USA,R,2012.0,5.0
The Firm ,http://www.imdb.com/title/tt0106918/?ref_=fn_tt_tt_1,Color,,154.0,,Drama,Mystery,Thriller,88844,0,English,USA,R,1993.0,6.8
Kevin Hart: Laugh at My Pain ,http://www.imdb.com/title/tt1999192/?ref_=fn_tt_tt_1,Color,,89.0,7705974.0,Comedy,Documentary,,3543,1,English,USA,R,2011.0,7.5
This Is 40 ,http://www.imdb.com/title/tt1758830/?ref_=fn_tt_tt_1,Color,,134.0,67523385.0,Comedy,,,104005,2,English,USA,R,2012.0,6.2
How to Lose Friends & Alienate People ,http://www.imdb.com/title/tt0455538/?ref_=fn_tt_tt_1,Color,,110.0,2775593.0,Comedy,Drama,Romance,61269,4,English,UK,R,2008.0,6.5
Wall Street: Money Never Sleeps ,http://www.imdb.com/title/tt1027718/?ref_=fn_tt_tt_1,Color,,136.0,52474616.0,Drama,,,84118,2,English,USA,PG-13,2010.0,6.3
The Second Best Exotic Marigold Hotel ,http://www.imdb.com/title/tt2555736/?ref_=fn_tt_tt_1,Color,,122.0,,Comedy,Drama,,22369,6,English,UK,PG,2015.0,6.6
Without Men ,http://www.imdb.com/title/tt1547090/?ref_=fn_tt_tt_1,Color,,87.0,,Comedy,,,1427,6,English,USA,R,2011.0,3.2
Dr. No ,http://www.imdb.com/title/tt0055928/?ref_=fn_tt_tt_1,Color,,110.0,,Action,Adventure,Thriller,116642,4,English,UK,Approved,1962.0,7.3
Victor Frankenstein ,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,Color,Thriller,110.0,5773519.0,Drama,Horror,Sci-Fi,28618,2,English,USA,PG-13,2015.0,6.0
Scary Movie 3 ,http://www.imdb.com/title/tt0306047/?ref_=fn_tt_tt_1,Color,,84.0,110000082.0,Comedy,,,111526,7,English,USA,PG-13,2003.0,5.5
Black Nativity ,http://www.imdb.com/title/tt1425922/?ref_=fn_tt_tt_1,Color,Musical,93.0,,Drama,Family,Music,1633,5,English,USA,PG,2013.0,4.4
Barbecue ,http://www.imdb.com/title/tt3202120/?ref_=fn_tt_tt_1,Color,,98.0,,Comedy,,,1673,1,French,France,,2014.0,6.1
The Bridge on the River Kwai ,http://www.imdb.com/title/tt0050212/?ref_=fn_tt_tt_1,Color,,161.0,,Adventure,Drama,War,149444,2,English,UK,PG,1957.0,8.2
Gridiron Gang ,http://www.imdb.com/title/tt0421206/?ref_=fn_tt_tt_1,Color,,125.0,,Crime,Drama,Sport,33067,1,English,USA,PG-13,2006.0,6.9
Vanity Fair ,http://www.imdb.com/title/tt0241025/?ref_=fn_tt_tt_1,Color,,141.0,16123851.0,Drama,,,17373,2,English,USA,PG-13,2004.0,6.2
The Equalizer ,http://www.imdb.com/title/tt0455944/?ref_=fn_tt_tt_1,Color,,132.0,,Action,Crime,Thriller,229574,0,English,USA,R,2014.0,7.2
Alive ,http://www.imdb.com/title/tt0106246/?ref_=fn_tt_tt_1,Color,Thriller,120.0,36733909.0,Adventure,Biography,Drama,38949,3,English,USA,R,1993.0,7.1
"Good Morning, Vietnam ",http://www.imdb.com/title/tt0093105/?ref_=fn_tt_tt_1,Color,War,121.0,123922370.0,Biography,Comedy,Drama,98348,1,English,USA,R,1987.0,7.3
Opal Dream ,http://www.imdb.com/title/tt0420835/?ref_=fn_tt_tt_1,Color,,86.0,,Drama,Family,,813,0,English,Australia,PG,2006.0,6.6
Soul Men ,http://www.imdb.com/title/tt1111948/?ref_=fn_tt_tt_1,Color,,100.0,,Comedy,Drama,Music,7794,2,English,USA,R,2008.0,6.5
22 Jump Street ,http://www.imdb.com/title/tt2294449/?ref_=fn_tt_tt_1,Color,,112.0,191616238.0,Action,Comedy,Crime,258186,2,English,USA,R,2014.0,7.1
Race ,http://www.imdb.com/title/tt3499096/?ref_=fn_tt_tt_1,Color,,134.0,,Biography,Drama,Sport,11744,0,English,Canada,PG-13,2016.0,7.1
Brokeback Mountain ,http://www.imdb.com/title/tt0388795/?ref_=fn_tt_tt_1,Color,,134.0,83025853.0,Drama,Romance,,259837,0,English,USA,R,2005.0,7.7
The Flowers of War ,http://www.imdb.com/title/tt1410063/?ref_=fn_tt_tt_1,Color,War,146.0,,Drama,History,Romance,38690,2,Mandarin,China,R,2011.0,7.6
Dante's Peak ,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,Color,,108.0,,Action,Adventure,Thriller,62271,1,English,USA,PG-13,1997.0,5.8
Lies in Plain Sight ,http://www.imdb.com/title/tt1675312/?ref_=fn_tt_tt_1,Color,,89.0,,Drama,,,544,1,English,USA,TV-PG,2010.0,6.3
Galaxy Quest ,http://www.imdb.com/title/tt0177789/?ref_=fn_tt_tt_1,Color,,102.0,,Adventure,Comedy,Sci-Fi,123558,3,English,USA,PG,1999.0,7.3
Kingpin ,http://www.imdb.com/title/tt0116778/?ref_=fn_tt_tt_1,Color,,117.0,,Comedy,Sport,,63459,2,English,USA,PG-13,1996.0,6.9
The Muse ,http://www.imdb.com/title/tt0164108/?ref_=fn_tt_tt_1,Color,,97.0,,Comedy,,,9294,2,English,USA,PG-13,1999.0,5.6
The Covenant ,http://www.imdb.com/title/tt0475944/?ref_=fn_tt_tt_1,Color,Thriller,97.0,,Action,Fantasy,Horror,39541,0,English,USA,PG-13,2006.0,5.3
Shooting Fish ,http://www.imdb.com/title/tt0120122/?ref_=fn_tt_tt_1,Color,,99.0,302204.0,Comedy,Crime,Romance,6705,3,English,UK,PG,1997.0,6.6
Son of God ,http://www.imdb.com/title/tt3210686/?ref_=fn_tt_tt_1,Color,,170.0,59696176.0,Biography,Drama,History,15448,1,English,USA,PG-13,2014.0,5.6
Hansel & Gretel Get Baked ,http://www.imdb.com/title/tt2081194/?ref_=fn_tt_tt_1,Color,,86.0,,Comedy,Horror,,2806,0,English,USA,,2013.0,4.3
The Pallbearer ,http://www.imdb.com/title/tt0117283/?ref_=fn_tt_tt_1,Color,,98.0,,Comedy,Romance,,6124,2,English,USA,PG-13,1996.0,4.9
Stuart Little 2 ,http://www.imdb.com/title/tt0243585/?ref_=fn_tt_tt_1,Color,Family,77.0,,Adventure,Animation,Comedy,36471,0,English,USA,PG,2002.0,5.4
Where the Wild Things Are ,http://www.imdb.com/title/tt0386117/?ref_=fn_tt_tt_1,Color,Fantasy,101.0,,Adventure,Drama,Family,87677,0,English,Germany,PG,2009.0,6.8
Being Julia ,http://www.imdb.com/title/tt0340012/?ref_=fn_tt_tt_1,Color,,104.0,7739049.0,Comedy,Drama,Romance,10680,2,English,Canada,R,2004.0,7.1
The First Wives Club ,http://www.imdb.com/title/tt0116313/?ref_=fn_tt_tt_1,Color,,103.0,,Comedy,,,31817,3,English,USA,PG,1996.0,6.2
Mirrors ,http://www.imdb.com/title/tt0790686/?ref_=fn_tt_tt_1,Color,,112.0,30691439.0,Horror,Mystery,,86205,0,English,USA,R,2008.0,6.2
